date,shift,team_leader,group,part_number,PO_number,qty_launched,shift_norm,PO_status,tube_fitting,QC_isual,QC_imension,QC_softness,QC_overlap,QC_rubber,OK_qty,scrap_softness,scrap_overlap,scrap_welding,scrap_deformation,scrap_holes,scrap_rubber,scrap_tube,total_scrap,scrap%,Break
2025-05-08,Morning,John,2,100005035.00.03,4000160,134,720,CLOSED,na,ok,ok,nok,ok,ok,133,1,0,0,0,0,0,0,1,"0,75",10:00-10:30
2025-05-08,Morning,John,2,100005039.00.04,4000160,134,720,CLOSED,na,ok,ok,nok,ok,ok,132,1,0,1,0,0,0,0,2,"1,49",10:00-10:30
2025-05-08,Morning,John,2,100005035.00.03,4000165,585,720,open,na,ok,ok,nok,nok,ok,579,3,2,0,0,1,0,0,6,"1,03",10:00-10:30
2025-05-08,Morning,John,2,100005039.00.04,4000165,585,720,open,na,ok,ok,nok,nok,ok,579,3,2,0,1,0,0,0,6,"1,03",10:00-10:30
2025-05-08,Afternoon,Alex,2,100005035.00.03,4000165,615,720,CLOSED,na,ok,ok,nok,nok,ok,609,3,2,0,0,1,0,0,6,"0,98",18:00-18:30
2025-05-08,Afternoon,Alex,2,100005039.00.04,4000165,615,720,CLOSED,na,ok,ok,nok,nok,ok,610,2,2,0,1,0,0,0,5,"0,81",18:00-18:30
2025-05-08,Afternoon,Alex,2,100005035.00.03,4000166,87,720,open,na,ok,ok,nok,ok,ok,86,1,0,0,0,0,0,0,1,"1,15",18:00-18:30
2025-05-08,Afternoon,Alex,2,100005039.00.04,4000166,87,720,open,na,ok,ok,nok,ok,ok,85,1,0,0,1,0,0,0,2,"2,3",18:00-18:30
2025-05-09,Morning,John,3,100005049.00.03,4000163,714,750,open,na,ok,ok,nok,nok,ok,706,5,2,0,0,1,0,0,8,"1,12",10:00-10:30
2025-05-09,Morning,John,3,100005051.00.04,4000163,714,750,open,na,ok,ok,nok,nok,ok,709,2,2,0,1,0,0,0,5,"0,7",10:00-10:30
2025-05-09,Afternoon,Alex,3,100005049.00.03,4000163,240,720,CLOSED,na,ok,ok,nok,ok,ok,239,1,0,0,0,0,0,0,1,"0,42",18:00-18:30
2025-05-09,Afternoon,Alex,3,100005051.00.04,4000163,240,720,CLOSED,na,ok,ok,nok,ok,ok,239,1,0,0,0,0,0,0,1,"0,42",18:00-18:30
2025-05-09,Afternoon,Alex,3,100005049.00.03,4000167,506,720,open,na,ok,ok,nok,nok,ok,501,3,1,1,0,0,0,0,5,"0,99",18:00-18:30
2025-05-09,Afternoon,Alex,3,100005051.00.04,4000167,506,720,open,na,ok,ok,nok,nok,ok,501,3,1,0,1,0,0,0,5,"0,99",18:00-18:30
2025-05-12,Morning,John,3,100005049.00.03,4000167,694,720,CLOSED,na,ok,ok,nok,nok,ok,691,1,1,0,1,0,0,0,3,"0,43",10:00-10:30
2025-05-12,Morning,John,3,100005051.00.04,4000167,694,720,CLOSED,na,ok,ok,nok,nok,ok,684,5,2,0,0,3,0,0,10,"1,44",10:00-10:30
2025-05-12,Morning,John,3,100005049.00.03,4000171,20,720,open,na,ok,ok,ok,ok,ok,20,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-05-12,Morning,John,3,100005051.00.04,4000171,20,720,open,na,ok,ok,nok,ok,ok,19,1,0,0,0,0,0,0,1,5,10:00-10:30
2025-05-12,Afternoon,Alex,3,100005049.00.03,4000171,741,750,open,na,ok,ok,nok,nok,ok,734,5,1,0,1,0,0,0,7,"0,94",18:00-18:30
2025-05-12,Afternoon,Alex,3,100005051.00.04,4000171,741,750,open,na,ok,ok,nok,nok,ok,734,4,2,0,1,0,0,0,7,"0,94",18:00-18:30
2025-05-13,Morning,John,1,100005078.00.06,4000169,748,750,open,ok,ok,ok,nok,nok,ok,738,6,2,0,0,2,0,0,10,"1,34",10:00-10:30
2025-05-13,Morning,John,1,100005081.00.05,4000169,748,750,open,na,ok,ok,nok,nok,ok,741,4,2,0,1,0,0,0,7,"0,94",10:00-10:30
2025-05-13,Morning,John,1,100005058.00.05,4000169,748,750,open,na,ok,ok,nok,nok,ok,741,4,1,2,0,0,0,0,7,"0,94",10:00-10:30
2025-05-13,Afternoon,Alex,1,100005078.00.06,4000169,445,720,CLOSED,ok,ok,ok,nok,nok,ok,440,3,1,0,1,0,0,0,5,"1,12",18:00-18:30
2025-05-13,Afternoon,Alex,1,100005081.00.05,4000169,445,720,CLOSED,na,ok,ok,nok,nok,ok,437,4,1,0,0,3,0,0,8,"1,8",18:00-18:30
2025-05-13,Afternoon,Alex,1,100005058.00.05,4000169,445,720,CLOSED,na,ok,ok,nok,nok,ok,443,1,1,0,0,0,0,0,2,"0,45",18:00-18:30
2025-05-13,Afternoon,Alex,1,100005078.00.06,4000172,286,720,open,ok,ok,ok,nok,nok,ok,283,1,1,0,0,1,0,0,3,"1,05",18:00-18:30
2025-05-13,Afternoon,Alex,1,100005081.00.05,4000172,286,720,open,na,ok,ok,nok,ok,ok,283,2,0,1,0,0,0,0,3,"1,05",18:00-18:30
2025-05-13,Afternoon,Alex,1,100005058.00.05,4000172,286,720,open,na,ok,ok,nok,ok,ok,283,2,0,0,0,1,0,0,3,"1,05",18:00-18:30
2025-05-14,Morning,Alex,2,100005035.00.03,4000170,759,750,open,na,ok,ok,nok,nok,ok,753,4,1,0,1,0,0,0,6,"0,79",10:00-10:30
2025-05-14,Morning,Alex,2,100005039.00.04,4000170,759,750,open,na,ok,ok,nok,nok,ok,755,2,1,1,0,0,0,0,4,"0,53",10:00-10:30
2025-05-14,Afternoon,John,2,100005035.00.03,4000170,113,720,CLOSED,na,ok,ok,nok,ok,ok,112,1,0,0,0,0,0,0,1,"0,88",18:00-18:30
2025-05-14,Afternoon,John,2,100005039.00.04,4000170,113,720,CLOSED,na,ok,ok,nok,ok,ok,112,1,0,0,0,0,0,0,1,"0,88",18:00-18:30
2025-05-14,Afternoon,John,2,100005035.00.03,4000173,620,720,open,na,ok,ok,nok,nok,ok,613,4,2,0,0,1,0,0,7,"1,13",18:00-18:30
2025-05-14,Afternoon,John,2,100005039.00.04,4000173,620,720,open,na,ok,ok,nok,nok,ok,611,4,2,0,3,0,0,0,9,"1,45",18:00-18:30
2025-05-15,Morning,Alex,3,100005049.00.03,4000171,439,720,CLOSED,na,ok,ok,nok,nok,ok,432,3,2,0,2,0,0,0,7,"1,59",10:00-10:30
2025-05-15,Morning,Alex,3,100005051.00.04,4000171,439,720,CLOSED,na,ok,ok,nok,nok,ok,434,3,1,1,0,0,0,0,5,"1,14",10:00-10:30
2025-05-15,Morning,Alex,3,100005049.00.03,4000174,263,720,open,na,ok,ok,ok,nok,ok,262,0,1,0,0,0,0,0,1,"0,38",10:00-10:30
2025-05-15,Morning,Alex,3,100005051.00.04,4000174,263,720,open,na,ok,ok,nok,ok,ok,261,1,0,0,0,1,0,0,2,"0,76",10:00-10:30
2025-05-15,Afternoon,John,3,100005049.00.03,4000174,714,750,open,na,ok,ok,nok,nok,ok,705,5,2,0,2,0,0,0,9,"1,26",18:00-18:30
2025-05-15,Afternoon,John,3,100005051.00.04,4000174,714,750,open,na,ok,ok,nok,nok,ok,708,4,1,0,1,0,0,0,6,"0,84",18:00-18:30
2025-05-16,Morning,Alex,1,100005078.00.06,4000172,736,750,open,ok,ok,ok,nok,nok,ok,730,4,1,0,1,0,0,0,6,"0,82",10:00-10:30
2025-05-16,Morning,Alex,1,100005081.00.05,4000172,736,750,open,na,ok,ok,nok,nok,ok,730,4,1,0,0,1,0,0,6,"0,82",10:00-10:30
2025-05-16,Morning,Alex,1,100005058.00.05,4000172,736,750,open,na,ok,ok,nok,nok,ok,723,8,2,0,3,0,0,0,13,"1,77",10:00-10:30
2025-05-16,Afternoon,John,1,100005078.00.06,4000172,178,720,CLOSED,ok,ok,ok,nok,nok,ok,176,1,1,0,0,0,0,0,2,"1,12",18:00-18:30
2025-05-16,Afternoon,John,1,100005081.00.05,4000172,178,720,CLOSED,na,ok,ok,nok,ok,ok,177,1,0,0,0,0,0,0,1,"0,56",18:00-18:30
2025-05-16,Afternoon,John,1,100005058.00.05,4000172,178,720,CLOSED,na,ok,ok,nok,nok,ok,176,1,1,0,0,0,0,0,2,"1,12",18:00-18:30
2025-05-16,Afternoon,John,1,100005078.00.06,4000175,567,720,open,ok,ok,ok,nok,nok,ok,559,4,2,0,2,0,0,0,8,"1,41",18:00-18:30
2025-05-16,Afternoon,John,1,100005081.00.05,4000175,567,720,open,na,ok,ok,nok,nok,ok,562,2,1,0,2,0,0,0,5,"0,88",18:00-18:30
2025-05-16,Afternoon,John,1,100005058.00.05,4000175,567,720,open,na,ok,ok,nok,nok,ok,561,4,1,1,0,0,0,0,6,"1,06",18:00-18:30
2025-05-19,Morning,Alex,1,100005078.00.06,4000175,633,720,CLOSED,ok,ok,ok,nok,nok,ok,625,4,2,2,0,0,0,0,8,"1,26",10:00-10:30
2025-05-19,Morning,Alex,1,100005081.00.05,4000175,633,720,CLOSED,na,ok,ok,nok,nok,ok,626,4,1,0,0,2,0,0,7,"1,11",10:00-10:30
2025-05-19,Morning,Alex,1,100005058.00.05,4000175,633,720,CLOSED,na,ok,ok,nok,nok,ok,627,4,1,0,0,1,0,0,6,"0,95",10:00-10:30
2025-05-19,Morning,Alex,1,100005078.00.06,4000179,114,720,open,ok,ok,ok,ok,nok,ok,113,0,1,0,0,0,0,0,1,"0,88",10:00-10:30
2025-05-19,Morning,Alex,1,100005081.00.05,4000179,114,720,open,na,ok,ok,nok,ok,ok,113,1,0,0,0,0,0,0,1,"0,88",10:00-10:30
2025-05-19,Morning,Alex,1,100005058.00.05,4000179,114,720,open,na,ok,ok,nok,ok,ok,112,1,0,0,1,0,0,0,2,"1,75",10:00-10:30
2025-05-19,Afternoon,John,1,100005078.00.06,4000179,753,750,open,ok,ok,ok,nok,nok,ok,741,7,3,0,2,0,0,0,12,"1,59",18:00-18:30
2025-05-19,Afternoon,John,1,100005081.00.05,4000179,753,750,open,na,ok,ok,nok,nok,ok,739,9,3,2,0,0,0,0,14,"1,86",18:00-18:30
2025-05-19,Afternoon,John,1,100005058.00.05,4000179,753,750,open,na,ok,ok,nok,nok,ok,747,3,2,0,0,1,0,0,6,"0,8",18:00-18:30
2025-05-20,Morning,Alex,2,100005035.00.03,4000176,289,720,CLOSED,na,ok,ok,nok,nok,ok,287,1,1,0,0,0,0,0,2,"0,69",10:00-10:30
2025-05-20,Morning,Alex,2,100005039.00.04,4000176,289,720,CLOSED,na,ok,ok,ok,ok,ok,289,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-05-20,Morning,Alex,2,100005035.00.03,4000180,434,720,open,na,ok,ok,nok,nok,ok,428,4,1,0,0,1,0,0,6,"1,38",10:00-10:30
2025-05-20,Morning,Alex,2,100005039.00.04,4000180,434,720,open,na,ok,ok,nok,nok,ok,431,1,1,1,0,0,0,0,3,"0,69",10:00-10:30
2025-05-20,Afternoon,John,2,100005035.00.03,4000180,754,750,open,na,ok,ok,nok,nok,ok,747,4,2,0,0,1,0,0,7,"0,93",18:00-18:30
2025-05-20,Afternoon,John,2,100005039.00.04,4000180,754,750,open,na,ok,ok,nok,nok,ok,748,3,1,2,0,0,0,0,6,"0,8",18:00-18:30
2025-05-21,Morning,John,3,100005049.00.03,4000178,748,750,open,na,ok,ok,nok,nok,ok,739,5,2,0,0,2,0,0,9,"1,2",10:00-10:30
2025-05-21,Morning,John,3,100005051.00.04,4000178,748,750,open,na,ok,ok,nok,nok,ok,743,3,1,0,1,0,0,0,5,"0,67",10:00-10:30
2025-05-21,Afternoon,Alex,3,100005049.00.03,4000178,369,720,CLOSED,na,ok,ok,nok,ok,ok,366,2,0,0,0,1,0,0,3,"0,81",18:00-18:30
2025-05-21,Afternoon,Alex,3,100005051.00.04,4000178,369,720,CLOSED,na,ok,ok,nok,ok,ok,365,3,0,0,1,0,0,0,4,"1,08",18:00-18:30
2025-05-21,Afternoon,Alex,3,100005049.00.03,4000181,380,720,open,na,ok,ok,nok,ok,ok,378,1,0,0,0,1,0,0,2,"0,53",18:00-18:30
2025-05-21,Afternoon,Alex,3,100005051.00.04,4000181,380,720,open,na,ok,ok,nok,ok,ok,378,1,0,0,1,0,0,0,2,"0,53",18:00-18:30
2025-05-22,Morning,John,1,100005078.00.06,4000179,333,720,CLOSED,ok,ok,ok,nok,ok,ok,332,1,0,0,0,0,0,0,1,"0,3",10:00-10:30
2025-05-22,Morning,John,1,100005081.00.05,4000179,333,720,CLOSED,na,ok,ok,nok,ok,ok,331,1,0,1,0,0,0,0,2,"0,6",10:00-10:30
2025-05-22,Morning,John,1,100005058.00.05,4000179,333,720,CLOSED,na,ok,ok,nok,ok,ok,332,1,0,0,0,0,0,0,1,"0,3",10:00-10:30
2025-05-22,Morning,John,1,100005078.00.06,4000182,409,720,open,ok,ok,ok,nok,nok,ok,401,4,2,0,0,2,0,0,8,"1,96",10:00-10:30
2025-05-22,Morning,John,1,100005081.00.05,4000182,409,720,open,na,ok,ok,nok,nok,ok,406,2,1,0,0,0,0,0,3,"0,73",10:00-10:30
2025-05-22,Morning,John,1,100005058.00.05,4000182,409,720,open,na,ok,ok,nok,ok,ok,407,1,0,0,1,0,0,0,2,"0,49",10:00-10:30
2025-05-22,Afternoon,Alex,1,100005078.00.06,4000182,747,750,open,ok,ok,ok,nok,nok,ok,742,3,1,1,0,0,0,0,5,"0,67",18:00-18:30
2025-05-22,Afternoon,Alex,1,100005081.00.05,4000182,747,750,open,na,ok,ok,nok,nok,ok,741,3,1,2,0,0,0,0,6,"0,8",18:00-18:30
2025-05-22,Afternoon,Alex,1,100005058.00.05,4000182,747,750,open,na,ok,ok,nok,nok,ok,741,4,1,0,1,0,0,0,6,"0,8",18:00-18:30
2025-05-23,Morning,John,2,100005035.00.03,4000180,12,720,CLOSED,na,ok,ok,nok,ok,ok,11,1,0,0,0,0,0,0,1,"8,33",10:00-10:30
2025-05-23,Morning,John,2,100005039.00.04,4000180,12,720,CLOSED,na,ok,ok,ok,ok,ok,12,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-05-23,Morning,John,2,100005035.00.03,4000183,692,720,open,na,ok,ok,nok,nok,ok,679,8,2,0,3,0,0,0,13,"1,88",10:00-10:30
2025-05-23,Morning,John,2,100005039.00.04,4000183,692,720,open,na,ok,ok,nok,nok,ok,681,6,2,0,3,0,0,0,11,"1,59",10:00-10:30
2025-05-23,Afternoon,Alex,2,100005035.00.03,4000183,508,720,CLOSED,na,ok,ok,nok,nok,ok,501,3,2,0,2,0,0,0,7,"1,38",18:00-18:30
2025-05-23,Afternoon,Alex,2,100005039.00.04,4000183,508,720,CLOSED,na,ok,ok,nok,nok,ok,505,2,1,0,0,0,0,0,3,"0,59",18:00-18:30
2025-05-23,Afternoon,Alex,2,100005035.00.03,4000184,228,720,open,na,ok,ok,nok,ok,ok,226,1,0,0,0,1,0,0,2,"0,88",18:00-18:30
2025-05-23,Afternoon,Alex,2,100005039.00.04,4000184,228,720,open,na,ok,ok,nok,ok,ok,227,1,0,0,0,0,0,0,1,"0,44",18:00-18:30
2025-05-26,Morning,John,2,100005035.00.03,4000184,735,750,open,na,ok,ok,nok,nok,ok,727,5,1,0,0,2,0,0,8,"1,09",10:00-10:30
2025-05-26,Morning,John,2,100005039.00.04,4000184,735,750,open,na,ok,ok,nok,nok,ok,723,7,3,0,2,0,0,0,12,"1,63",10:00-10:30
2025-05-26,Afternoon,Alex,2,100005035.00.03,4000184,237,720,CLOSED,na,ok,ok,nok,nok,ok,232,3,1,1,0,0,0,0,5,"2,11",18:00-18:30
2025-05-26,Afternoon,Alex,2,100005039.00.04,4000184,237,720,CLOSED,na,ok,ok,ok,ok,ok,237,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-05-26,Afternoon,Alex,2,100005035.00.03,4000189,497,720,open,na,ok,ok,nok,ok,ok,494,2,0,0,0,1,0,0,3,"0,6",18:00-18:30
2025-05-26,Afternoon,Alex,2,100005039.00.04,4000189,497,720,open,na,ok,ok,nok,nok,ok,492,2,2,0,1,0,0,0,5,"1,01",18:00-18:30
2025-05-27,Morning,John,3,100005049.00.03,4000186,588,720,CLOSED,na,ok,ok,nok,nok,ok,581,4,2,0,0,1,0,0,7,"1,19",10:00-10:30
2025-05-27,Morning,John,3,100005051.00.04,4000186,588,720,CLOSED,na,ok,ok,nok,nok,ok,581,3,2,2,0,0,0,0,7,"1,19",10:00-10:30
2025-05-27,Morning,John,3,100005049.00.03,4000190,145,720,open,na,ok,ok,nok,ok,ok,144,1,0,0,0,0,0,0,1,"0,69",10:00-10:30
2025-05-27,Morning,John,3,100005051.00.04,4000190,145,720,open,na,ok,ok,ok,ok,ok,145,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-05-27,Afternoon,Alex,3,100005049.00.03,4000190,734,750,open,na,ok,ok,nok,nok,ok,726,4,2,0,0,2,0,0,8,"1,09",18:00-18:30
2025-05-27,Afternoon,Alex,3,100005051.00.04,4000190,734,750,open,na,ok,ok,nok,nok,ok,723,7,2,0,0,2,0,0,11,"1,5",18:00-18:30
2025-05-28,Morning,Alex,1,100005078.00.06,4000188,740,750,open,ok,ok,ok,nok,nok,ok,730,6,2,2,0,0,0,0,10,"1,35",10:00-10:30
2025-05-28,Morning,Alex,1,100005081.00.05,4000188,740,750,open,na,ok,ok,nok,nok,ok,727,8,2,3,0,0,0,0,13,"1,76",10:00-10:30
2025-05-28,Morning,Alex,1,100005058.00.05,4000188,740,750,open,na,ok,ok,nok,nok,ok,731,5,2,0,2,0,0,0,9,"1,22",10:00-10:30
2025-05-28,Afternoon,John,1,100005078.00.06,4000188,170,720,CLOSED,ok,ok,ok,ok,ok,ok,170,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-05-28,Afternoon,John,1,100005081.00.05,4000188,170,720,CLOSED,na,ok,ok,nok,ok,ok,168,1,0,0,0,1,0,0,2,"1,18",18:00-18:30
2025-05-28,Afternoon,John,1,100005058.00.05,4000188,170,720,CLOSED,na,ok,ok,nok,ok,ok,169,1,0,0,0,0,0,0,1,"0,59",18:00-18:30
2025-05-28,Afternoon,John,1,100005078.00.06,4000191,577,720,open,ok,ok,ok,nok,nok,ok,573,2,1,0,0,1,0,0,4,"0,69",18:00-18:30
2025-05-28,Afternoon,John,1,100005081.00.05,4000191,577,720,open,na,ok,ok,nok,nok,ok,571,4,1,0,1,0,0,0,6,"1,04",18:00-18:30
2025-05-28,Afternoon,John,1,100005058.00.05,4000191,577,720,open,na,ok,ok,nok,nok,ok,572,3,1,0,0,1,0,0,5,"0,87",18:00-18:30
2025-05-29,Morning,Alex,2,100005035.00.03,4000189,701,750,open,na,ok,ok,nok,nok,ok,690,6,3,0,0,2,0,0,11,"1,57",10:00-10:30
2025-05-29,Morning,Alex,2,100005039.00.04,4000189,701,750,open,na,ok,ok,nok,nok,ok,692,5,2,0,0,2,0,0,9,"1,28",10:00-10:30
2025-05-29,Afternoon,John,2,100005035.00.03,4000189,2,720,CLOSED,na,ok,ok,ok,ok,ok,2,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-05-29,Afternoon,John,2,100005039.00.04,4000189,2,720,CLOSED,na,ok,ok,ok,ok,ok,2,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-05-29,Afternoon,John,2,100005035.00.03,4000194,745,720,open,na,ok,ok,nok,nok,ok,737,5,1,0,0,2,0,0,8,"1,07",18:00-18:30
2025-05-29,Afternoon,John,2,100005039.00.04,4000194,745,720,open,na,ok,ok,nok,nok,ok,739,3,1,2,0,0,0,0,6,"0,81",18:00-18:30
2025-05-30,Morning,Alex,3,100005049.00.03,4000190,321,720,CLOSED,na,ok,ok,nok,nok,ok,316,3,1,0,1,0,0,0,5,"1,56",10:00-10:30
2025-05-30,Morning,Alex,3,100005051.00.04,4000190,321,720,CLOSED,na,ok,ok,nok,nok,ok,318,1,1,0,0,1,0,0,3,"0,93",10:00-10:30
2025-05-30,Morning,Alex,3,100005049.00.03,4000195,425,720,open,na,ok,ok,nok,nok,ok,415,6,2,2,0,0,0,0,10,"2,35",10:00-10:30
2025-05-30,Morning,Alex,3,100005051.00.04,4000195,425,720,open,na,ok,ok,nok,nok,ok,421,2,1,0,1,0,0,0,4,"0,94",10:00-10:30
2025-05-30,Afternoon,John,3,100005049.00.03,4000195,704,750,open,na,ok,ok,nok,nok,ok,696,5,1,0,0,2,0,0,8,"1,14",18:00-18:30
2025-05-30,Afternoon,John,3,100005051.00.04,4000195,704,750,open,na,ok,ok,nok,nok,ok,696,5,1,0,0,2,0,0,8,"1,14",18:00-18:30
2025-06-02,Morning,Alex,3,100005049.00.03,4000195,71,720,CLOSED,na,ok,ok,ok,ok,ok,71,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-06-02,Morning,Alex,3,100005051.00.04,4000195,71,720,CLOSED,na,ok,ok,ok,ok,ok,71,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-06-02,Morning,Alex,3,100005049.00.03,4000198,640,720,open,na,ok,ok,nok,nok,ok,630,5,3,0,0,2,0,0,10,"1,56",10:00-10:30
2025-06-02,Morning,Alex,3,100005051.00.04,4000198,640,720,open,na,ok,ok,nok,nok,ok,633,4,2,0,0,1,0,0,7,"1,09",10:00-10:30
2025-06-02,Afternoon,John,3,100005049.00.03,4000198,560,720,CLOSED,na,ok,ok,nok,nok,ok,557,1,1,1,0,0,0,0,3,"0,54",18:00-18:30
2025-06-02,Afternoon,John,3,100005051.00.04,4000198,560,720,CLOSED,na,ok,ok,nok,nok,ok,558,1,1,0,0,0,0,0,2,"0,36",18:00-18:30
2025-06-02,Afternoon,John,3,100005049.00.03,4000199,187,720,open,na,ok,ok,nok,ok,ok,186,1,0,0,0,0,0,0,1,"0,53",18:00-18:30
2025-06-02,Afternoon,John,3,100005051.00.04,4000199,187,720,open,na,ok,ok,ok,ok,ok,187,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-06-03,Morning,Alex,1,100005078.00.06,4000196,337,720,CLOSED,ok,ok,ok,nok,nok,ok,333,2,1,1,0,0,0,0,4,"1,19",10:00-10:30
2025-06-03,Morning,Alex,1,100005081.00.05,4000196,337,720,CLOSED,na,ok,ok,nok,nok,ok,333,2,1,0,0,1,0,0,4,"1,19",10:00-10:30
2025-06-03,Morning,Alex,1,100005058.00.05,4000196,337,720,CLOSED,na,ok,ok,nok,ok,ok,334,2,0,0,0,1,0,0,3,"0,89",10:00-10:30
2025-06-03,Morning,Alex,1,100005078.00.06,4000200,415,720,open,ok,ok,ok,nok,nok,ok,408,4,1,2,0,0,0,0,7,"1,69",10:00-10:30
2025-06-03,Morning,Alex,1,100005081.00.05,4000200,415,720,open,na,ok,ok,nok,nok,ok,407,4,2,0,0,2,0,0,8,"1,93",10:00-10:30
2025-06-03,Morning,Alex,1,100005058.00.05,4000200,415,720,open,na,ok,ok,nok,nok,ok,408,3,2,0,2,0,0,0,7,"1,69",10:00-10:30
2025-06-03,Afternoon,John,1,100005078.00.06,4000200,769,750,open,ok,ok,ok,nok,nok,ok,764,3,1,1,0,0,0,0,5,"0,65",18:00-18:30
2025-06-03,Afternoon,John,1,100005081.00.05,4000200,769,750,open,na,ok,ok,nok,nok,ok,761,4,2,0,0,2,0,0,8,"1,04",18:00-18:30
2025-06-03,Afternoon,John,1,100005058.00.05,4000200,769,750,open,na,ok,ok,nok,nok,ok,763,3,1,0,0,2,0,0,6,"0,78",18:00-18:30
2025-06-04,Morning,John,2,100005035.00.03,4000197,172,720,CLOSED,na,ok,ok,nok,nok,ok,170,1,1,0,0,0,0,0,2,"1,16",10:00-10:30
2025-06-04,Morning,John,2,100005039.00.04,4000197,172,720,CLOSED,na,ok,ok,nok,nok,ok,169,2,1,0,0,0,0,0,3,"1,74",10:00-10:30
2025-06-04,Morning,John,2,100005035.00.03,4000201,571,720,open,na,ok,ok,nok,nok,ok,566,3,1,1,0,0,0,0,5,"0,88",10:00-10:30
2025-06-04,Morning,John,2,100005039.00.04,4000201,571,720,open,na,ok,ok,nok,nok,ok,563,4,2,0,2,0,0,0,8,"1,4",10:00-10:30
2025-06-04,Afternoon,Alex,2,100005035.00.03,4000201,629,720,CLOSED,na,ok,ok,nok,nok,ok,624,3,1,0,0,1,0,0,5,"0,79",18:00-18:30
2025-06-04,Afternoon,Alex,2,100005039.00.04,4000201,629,720,CLOSED,na,ok,ok,nok,nok,ok,626,1,1,1,0,0,0,0,3,"0,48",18:00-18:30
2025-06-04,Afternoon,Alex,2,100005035.00.03,4000202,122,720,open,na,ok,ok,ok,ok,ok,122,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-06-04,Afternoon,Alex,2,100005039.00.04,4000202,122,720,open,na,ok,ok,nok,ok,ok,121,1,0,0,0,0,0,0,1,"0,82",18:00-18:30
2025-06-05,Morning,John,3,100005049.00.03,4000199,745,750,open,na,ok,ok,nok,nok,ok,734,6,2,3,0,0,0,0,11,"1,48",10:00-10:30
2025-06-05,Morning,John,3,100005051.00.04,4000199,745,750,open,na,ok,ok,nok,nok,ok,742,2,1,0,0,0,0,0,3,"0,4",10:00-10:30
2025-06-05,Afternoon,Alex,3,100005049.00.03,4000199,268,720,CLOSED,na,ok,ok,nok,nok,ok,266,1,1,0,0,0,0,0,2,"0,75",18:00-18:30
2025-06-05,Afternoon,Alex,3,100005051.00.04,4000199,268,720,CLOSED,na,ok,ok,nok,nok,ok,265,1,1,1,0,0,0,0,3,"1,12",18:00-18:30
2025-06-05,Afternoon,Alex,3,100005049.00.03,4000203,459,720,open,na,ok,ok,nok,nok,ok,456,1,1,1,0,0,0,0,3,"0,65",18:00-18:30
2025-06-05,Afternoon,Alex,3,100005051.00.04,4000203,459,720,open,na,ok,ok,nok,ok,ok,456,2,0,1,0,0,0,0,3,"0,65",18:00-18:30
2025-06-06,Morning,John,1,100005078.00.06,4000200,16,720,CLOSED,ok,ok,ok,ok,ok,ok,16,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-06-06,Morning,John,1,100005081.00.05,4000200,16,720,CLOSED,na,ok,ok,ok,ok,ok,16,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-06-06,Morning,John,1,100005058.00.05,4000200,16,720,CLOSED,na,ok,ok,ok,ok,ok,16,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-06-06,Morning,John,1,100005078.00.06,4000204,723,720,open,ok,ok,ok,nok,nok,ok,712,6,2,0,0,3,0,0,11,"1,52",10:00-10:30
2025-06-06,Morning,John,1,100005081.00.05,4000204,723,720,open,na,ok,ok,nok,nok,ok,714,5,2,0,2,0,0,0,9,"1,24",10:00-10:30
2025-06-06,Morning,John,1,100005058.00.05,4000204,723,720,open,na,ok,ok,nok,nok,ok,716,4,2,1,0,0,0,0,7,"0,97",10:00-10:30
2025-06-06,Afternoon,Alex,1,100005078.00.06,4000204,477,720,CLOSED,ok,ok,ok,nok,nok,ok,471,3,1,2,0,0,0,0,6,"1,26",18:00-18:30
2025-06-06,Afternoon,Alex,1,100005081.00.05,4000204,477,720,CLOSED,na,ok,ok,nok,nok,ok,473,2,1,1,0,0,0,0,4,"0,84",18:00-18:30
2025-06-06,Afternoon,Alex,1,100005058.00.05,4000204,477,720,CLOSED,na,ok,ok,nok,nok,ok,473,2,1,1,0,0,0,0,4,"0,84",18:00-18:30
2025-06-06,Afternoon,Alex,1,100005078.00.06,4000205,293,720,open,ok,ok,ok,nok,ok,ok,291,1,0,1,0,0,0,0,2,"0,68",18:00-18:30
2025-06-06,Afternoon,Alex,1,100005081.00.05,4000205,293,720,open,na,ok,ok,nok,ok,ok,290,2,0,0,1,0,0,0,3,"1,02",18:00-18:30
2025-06-06,Afternoon,Alex,1,100005058.00.05,4000205,293,720,open,na,ok,ok,ok,ok,ok,292,0,0,1,0,0,0,0,1,"0,34",18:00-18:30
